quoteGroupId,mark,spot,strikePrice,daysToExpiration,vol,symbol,delta,gamma,theta,bid,openInterest,ask,expirationDate,putCall
2021-10-14T10:00:00.0,410.0,3309.59,3720,1,58.191,AMZN_101521P3720,-1.0,0.0,0.0,407.25,51,412.75,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,421.33,3309.59,3730,1,58.954,AMZN_101521P3730,-1.0,0.0,0.0,419.25,50,423.4,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,430.15,3309.59,3740,1,59.663,AMZN_101521P3740,-1.0,0.0,0.0,426.7,56,433.6,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,440.23,3309.59,3750,1,59.074,AMZN_101521P3750,-1.0,0.0,0.0,439.45,19,441.0,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,460.5,3309.59,3770,1,62.645,AMZN_101521P3770,-1.0,0.0,0.0,459.6,1,461.4,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,469.8,3309.59,3780,1,63.19,AMZN_101521P3780,-1.0,0.0,0.0,468.35,2,471.25,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,481.2,3309.59,3790,1,64.336,AMZN_101521P3790,-1.0,0.0,0.0,479.7,3,482.7,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,491.1,3309.59,3800,1,63.096,AMZN_101521P3800,-1.0,0.0,0.0,489.55,126,492.65,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,500.38,3309.59,3810,1,69.377,AMZN_101521P3810,-1.0,0.0,0.0,496.9,1,503.85,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,520.5,3309.59,3830,1,71.225,AMZN_101521P3830,-1.0,0.0,0.0,516.85,1,524.15,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,531.2,3309.59,3840,1,72.38,AMZN_101521P3840,-1.0,0.0,0.0,528.6,42,533.8,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,550.5,3309.59,3860,1,74.676,AMZN_101521P3860,-1.0,0.0,0.0,546.8,55,554.2,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,560.78,3309.59,3870,1,75.817,AMZN_101521P3870,-1.0,0.0,0.0,558.25,1,563.3,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,570.6,3309.59,3880,1,76.954,AMZN_101521P3880,-1.0,0.0,0.0,567.2,2,574.0,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,580.53,3309.59,3890,1,78.086,AMZN_101521P3890,-1.0,0.0,0.0,577.25,58,583.8,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,590.55,3309.59,3900,1,73.918,AMZN_101521P3900,-1.0,0.0,0.0,589.75,5,591.35,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,611.33,3309.59,3920,1,81.456,AMZN_101521P3920,-1.0,0.0,0.0,608.45,1,614.2,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,620.58,3309.59,3930,1,83.125,AMZN_101521P3930,-1.0,0.0,0.0,616.8,30,624.35,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,629.78,3309.59,3940,1,82.441,AMZN_101521P3940,-1.0,0.0,0.0,627.9,1,631.65,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,641.22,3309.59,3950,1,79.176,AMZN_101521P3950,-1.0,0.0,0.0,638.4,2,644.05,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,651.53,3309.59,3960,1,84.623,AMZN_101521P3960,-1.0,0.0,0.0,648.6,4,654.45,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,690.38,3309.59,4000,1,75.723,AMZN_101521P4000,-1.0,0.0,0.0,686.95,2,693.8,2021-10-15T20:00:00.0,PUT
2021-10-14T10:00:00.0,1191.13,3309.59,4500,1,118.902,AMZN_101521P4500,-1.0,0.0,0.0,1188.55,2,1193.7,2021-10-15T20:00:00.0,PUT
2021-10-14T10:15:00.0,1827.35,3307.41,1480,1,304.198,AMZN_101521C1480,1.0,0.0,-0.075,1826.25,17,1828.45,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1807.63,3307.41,1500,1,311.512,AMZN_101521C1500,1.0,0.0,-0.099,1806.85,153,1808.4,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1787.58,3307.41,1520,1,294.439,AMZN_101521C1520,1.0,0.0,-0.075,1786.7,80,1788.45,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1767.58,3307.41,1540,1,319.393,AMZN_101521C1540,1.0,0.0,-0.162,1765.15,64,1770.0,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1748.73,3307.41,1560,1,331.831,AMZN_101521C1560,1.0,0.0,-0.275,1746.45,61,1751.0,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1728.0,3307.41,1580,1,326.455,AMZN_101521C1580,1.0,0.0,-0.275,1725.15,45,1730.85,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1707.78,3307.41,1600,1,321.146,AMZN_101521C1600,1.0,0.0,-0.275,1705.1,41,1710.45,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1688.3,3307.41,1620,1,315.902,AMZN_101521C1620,1.0,0.0,-0.275,1685.15,25,1691.45,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1668.15,3307.41,1640,1,312.705,AMZN_101521C1640,1.0,0.0,-0.292,1665.3,44,1671.0,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1647.43,3307.41,1660,1,307.555,AMZN_101521C1660,1.0,0.0,-0.292,1646.55,41,1648.3,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1626.65,3307.41,1680,1,302.465,AMZN_101521C1680,1.0,0.0,-0.292,1625.15,21,1628.15,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1608.3,3307.41,1700,1,297.435,AMZN_101521C1700,1.0,0.0,-0.291,1605.15,42,1611.45,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1587.58,3307.41,1720,1,292.461,AMZN_101521C1720,1.0,0.0,-0.291,1585.15,30,1590.0,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1569.0,3307.41,1740,1,287.544,AMZN_101521C1740,1.0,0.0,-0.291,1566.9,28,1571.1,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1546.6,3307.41,1760,1,280.872,AMZN_101521C1760,1.0,0.0,-0.273,1544.9,19,1548.3,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1527.6,3307.41,1780,1,276.09,AMZN_101521C1780,1.0,0.0,-0.273,1525.3,34,1529.9,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1507.58,3307.41,1800,1,248.317,AMZN_101521C1800,1.0,0.0,-0.12,1505.15,40,1510.0,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1487.6,3307.41,1820,1,228.424,AMZN_101521C1820,1.0,0.0,-0.076,1485.3,25,1489.9,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1467.6,3307.41,1840,1,262.051,AMZN_101521C1840,1.0,0.0,-0.272,1465.35,26,1469.85,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1457.58,3307.41,1850,1,259.754,AMZN_101521C1850,1.0,0.0,-0.272,1455.25,1,1459.9,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1447.6,3307.41,1860,1,257.469,AMZN_101521C1860,1.0,0.0,-0.271,1445.3,41,1449.9,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1428.03,3307.41,1880,1,239.221,AMZN_101521C1880,1.0,0.0,-0.16,1425.3,19,1430.75,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1407.7,3307.41,1900,1,248.444,AMZN_101521C1900,1.0,0.0,-0.271,1406.85,15,1408.55,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1387.55,3307.41,1920,1,243.999,AMZN_101521C1920,1.0,0.0,-0.27,1385.3,33,1389.8,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1378.2,3307.41,1930,1,243.372,AMZN_101521C1930,1.0,0.0,-0.288,1375.15,1,1381.25,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1367.55,3307.41,1940,1,241.164,AMZN_101521C1940,1.0,0.0,-0.288,1365.1,41,1370.0,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1357.73,3307.41,1950,1,238.967,AMZN_101521C1950,1.0,0.0,-0.287,1355.2,1,1360.25,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1347.68,3307.41,1960,1,236.78,AMZN_101521C1960,1.0,0.0,-0.287,1345.15,59,1350.2,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1336.75,3307.41,1970,1,234.604,AMZN_101521C1970,1.0,0.0,-0.287,1335.25,2,1338.25,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1328.83,3307.41,1980,1,232.439,AMZN_101521C1980,1.0,0.0,-0.287,1326.7,45,1330.95,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1307.63,3307.41,2000,1,193.73,AMZN_101521C2000,1.0,0.0,-0.076,1305.15,3,1310.1,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1258.1,3307.41,2050,1,204.254,AMZN_101521C2050,1.0,0.0,-0.159,1255.15,4,1261.05,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1207.9,3307.41,2100,1,175.721,AMZN_101521C2100,1.0,0.0,-0.076,1205.15,23,1210.65,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1158.28,3307.41,2150,1,184.941,AMZN_101521C2150,1.0,0.0,-0.158,1155.15,1,1161.4,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1105.95,3307.41,2200,1,187.211,AMZN_101521C2200,0.999,0.0,-0.282,1103.75,11,1108.15,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1057.57,3307.41,2250,1,177.514,AMZN_101521C2250,0.999,0.0,-0.281,1055.3,8,1059.85,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,1007.6,3307.41,2300,1,141.996,AMZN_101521C2300,1.0,0.0,-0.076,1005.25,6,1009.95,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,957.6,3307.41,2350,1,139.815,AMZN_101521C2350,1.0,0.0,-0.098,955.1,14,960.1,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,906.98,3307.41,2400,1,140.038,AMZN_101521C2400,1.0,0.0,-0.156,903.95,44,910.0,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,857.63,3307.41,2450,1,131.56,AMZN_101521C2450,1.0,0.0,-0.156,855.0,44,860.25,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,827.6,3307.41,2480,1,126.544,AMZN_101521C2480,1.0,0.0,-0.155,825.15,5,830.05,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,807.5,3307.41,2500,1,121.29,AMZN_101521C2500,1.0,0.0,-0.136,806.8,234,808.2,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,797.08,3307.41,2510,1,119.664,AMZN_101521C2510,1.0,0.0,-0.136,795.15,1,799.0,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,787.63,3307.41,2520,1,119.936,AMZN_101521C2520,1.0,0.0,-0.155,785.3,1,789.95,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,757.48,3307.41,2550,1,123.016,AMZN_101521C2550,0.999,0.0,-0.272,754.85,22,760.1,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,707.08,3307.41,2600,1,106.976,AMZN_101521C2600,1.0,0.0,-0.154,704.95,23,709.2,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,658.1,3307.41,2650,1,100.395,AMZN_101521C2650,1.0,0.0,-0.17,655.3,34,660.9,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,628.03,3307.41,2680,1,101.715,AMZN_101521C2680,0.999,0.0,-0.283,625.25,3,630.8,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,607.03,3307.41,2700,1,98.387,AMZN_101521C2700,0.999,0.0,-0.282,604.05,42,610.0,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,587.63,3307.41,2720,1,94.438,AMZN_101521C2720,0.999,0.0,-0.266,586.85,1,588.4,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,556.73,3307.41,2750,1,83.504,AMZN_101521C2750,1.0,0.0,-0.151,555.1,62,558.35,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,537.65,3307.41,2770,1,86.874,AMZN_101521C2770,0.999,0.0,-0.278,535.4,2,539.9,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,526.65,3307.41,2780,1,85.246,AMZN_101521C2780,0.999,0.0,-0.278,525.15,3,528.15,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,507.63,3307.41,2800,1,82.0,AMZN_101521C2800,0.999,0.0,-0.277,505.25,76,510.0,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,486.63,3307.41,2820,1,77.027,AMZN_101521C2820,0.999,0.0,-0.23,485.3,2,487.95,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,476.6,3307.41,2830,1,76.059,AMZN_101521C2830,0.999,0.0,-0.245,475.25,3,477.95,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,466.65,3307.41,2840,1,75.553,AMZN_101521C2840,0.999,0.0,-0.274,465.35,1,467.95,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,456.58,3307.41,2850,1,72.888,AMZN_101521C2850,0.999,0.0,-0.244,455.2,94,457.95,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,446.65,3307.41,2860,1,73.275,AMZN_101521C2860,0.998,0.0,-0.302,445.35,2,447.95,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,427.58,3307.41,2880,1,70.049,AMZN_101521C2880,0.998,0.0,-0.3,427.05,2,428.1,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,416.28,3307.41,2890,1,65.455,AMZN_101521C2890,0.999,0.0,-0.212,413.7,8,418.85,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,407.53,3307.41,2900,1,66.836,AMZN_101521C2900,0.998,0.0,-0.299,407.05,195,408.0,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,387.58,3307.41,2920,1,65.049,AMZN_101521C2920,0.998,0.0,-0.352,387.15,3,388.0,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,376.63,3307.41,2930,1,63.421,AMZN_101521C2930,0.998,0.0,-0.35,375.25,2,378.0,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,366.65,3307.41,2940,1,61.796,AMZN_101521C2940,0.998,0.0,-0.349,365.3,2,368.0,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,356.73,3307.41,2950,1,58.848,AMZN_101521C2950,0.998,0.0,-0.294,355.45,73,358.0,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,346.8,3307.41,2960,1,59.655,AMZN_101521C2960,0.997,0.0,-0.399,345.45,2,348.15,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,337.53,3307.41,2970,1,58.01,AMZN_101521C2970,0.997,0.0,-0.397,337.0,2,338.05,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,326.68,3307.41,2980,1,56.119,AMZN_101521C2980,0.997,0.0,-0.383,325.3,1,328.05,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,316.68,3307.41,2990,1,54.962,AMZN_101521C2990,0.997,0.0,-0.406,315.3,4,318.05,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,311.73,3307.41,2995,1,54.139,AMZN_101521C2995,0.997,0.0,-0.405,310.4,3,313.05,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,306.68,3307.41,3000,1,52.85,AMZN_101521C3000,0.997,0.0,-0.38,305.3,849,308.05,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,301.8,3307.41,3005,1,52.927,AMZN_101521C3005,0.996,0.0,-0.428,300.55,2,303.05,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,292.55,3307.41,3015,1,51.67,AMZN_101521C3015,0.996,0.0,-0.45,292.05,4,293.05,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,281.77,3307.41,3025,1,50.191,AMZN_101521C3025,0.996,0.0,-0.46,280.45,4,283.1,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,276.75,3307.41,3030,1,49.71,AMZN_101521C3030,0.996,0.0,-0.482,275.4,2,278.1,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,271.75,3307.41,3035,1,49.364,AMZN_101521C3035,0.995,0.0,-0.515,270.4,1,273.1,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,261.85,3307.41,3045,1,47.824,AMZN_101521C3045,0.995,0.0,-0.523,260.6,1,263.1,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,257.63,3307.41,3050,1,47.124,AMZN_101521C3050,0.995,0.0,-0.533,257.15,114,258.1,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,248.03,3307.41,3060,1,46.353,AMZN_101521C3060,0.994,0.0,-0.606,245.5,2,250.55,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,241.85,3307.41,3065,1,45.109,AMZN_101521C3065,0.994,0.0,-0.572,240.55,1,243.15,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,231.88,3307.41,3075,1,43.875,AMZN_101521C3075,0.993,0.0,-0.61,230.6,1,233.15,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,227.93,3307.41,3080,1,43.122,AMZN_101521C3080,0.993,0.0,-0.618,225.65,3,230.2,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,221.95,3307.41,3085,1,42.472,AMZN_101521C3085,0.993,0.0,-0.637,220.65,1,223.25,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,218.8,3307.41,3090,1,41.808,AMZN_101521C3090,0.992,0.0,-0.655,217.4,4,220.2,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,213.2,3307.41,3095,1,41.23,AMZN_101521C3095,0.992,0.0,-0.682,210.65,2,215.75,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,206.85,3307.41,3100,1,40.9,AMZN_101521C3100,0.991,0.0,-0.738,205.55,540,208.15,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,203.15,3307.41,3105,1,39.829,AMZN_101521C3105,0.991,0.0,-0.715,200.55,8,205.75,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,197.18,3307.41,3110,1,39.112,AMZN_101521C3110,0.99,0.0,-0.732,195.6,114,198.75,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,191.95,3307.41,3115,1,38.465,AMZN_101521C3115,0.99,0.0,-0.757,190.55,12,193.35,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,188.43,3307.41,3120,1,38.103,AMZN_101521C3120,0.989,0.0,-0.818,187.45,13,189.4,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,183.38,3307.41,3125,1,37.118,AMZN_101521C3125,0.988,0.0,-0.805,180.6,5,186.15,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,176.98,3307.41,3130,1,36.134,AMZN_101521C3130,0.988,0.0,-0.792,175.75,15,178.2,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,173.27,3307.41,3135,1,35.706,AMZN_101521C3135,0.987,0.0,-0.85,170.6,17,175.95,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,168.98,3307.41,3140,1,34.584,AMZN_101521C3140,0.987,0.0,-0.819,167.1,16,170.85,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,163.65,3307.41,3145,1,33.924,AMZN_101521C3145,0.986,0.0,-0.849,162.35,9,164.95,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,158.13,3307.41,3150,1,33.419,AMZN_101521C3150,0.985,0.001,-0.904,155.65,221,160.6,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,152.68,3307.41,3155,1,32.651,AMZN_101521C3155,0.984,0.001,-0.923,150.8,5,154.55,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,149.1,3307.41,3160,1,31.976,AMZN_101521C3160,0.983,0.001,-0.958,147.4,77,150.8,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,143.1,3307.41,3165,1,31.228,AMZN_101521C3165,0.982,0.001,-0.984,140.7,12,145.5,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,137.1,3307.41,3170,1,30.367,AMZN_101521C3170,0.981,0.001,-0.993,135.75,103,138.45,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,133.2,3307.41,3175,1,29.636,AMZN_101521C3175,0.98,0.001,-1.024,130.7,81,135.7,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,127.98,3307.41,3180,1,29.011,AMZN_101521C3180,0.978,0.001,-1.076,127.5,364,128.45,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,122.13,3307.41,3185,1,28.271,AMZN_101521C3185,0.976,0.001,-1.112,120.8,281,123.45,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,118.3,3307.41,3190,1,27.545,AMZN_101521C3190,0.974,0.001,-1.152,117.55,1358,119.05,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,113.1,3307.41,3195,1,26.897,AMZN_101521C3195,0.972,0.001,-1.211,112.65,139,113.55,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,108.1,3307.41,3200,1,26.209,AMZN_101521C3200,0.969,0.001,-1.266,107.6,5833,108.6,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,103.2,3307.41,3205,1,25.545,AMZN_101521C3205,0.966,0.001,-1.331,102.7,181,103.7,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,98.35,3307.41,3210,1,24.948,AMZN_101521C3210,0.962,0.001,-1.416,97.9,247,98.8,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,93.4,3307.41,3215,1,24.296,AMZN_101521C3215,0.958,0.002,-1.495,92.95,84,93.85,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,88.5,3307.41,3220,1,23.707,AMZN_101521C3220,0.953,0.002,-1.596,88.05,334,88.95,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,83.6,3307.41,3225,1,23.032,AMZN_101521C3225,0.948,0.002,-1.683,83.15,152,84.05,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,77.9,3307.41,3230,1,22.378,AMZN_101521C3230,0.942,0.002,-1.782,76.65,285,79.15,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,73.8,3307.41,3235,1,21.8,AMZN_101521C3235,0.934,0.003,-1.91,73.3,156,74.3,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,69.05,3307.41,3240,1,21.188,AMZN_101521C3240,0.926,0.003,-2.038,68.6,551,69.5,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,64.2,3307.41,3245,1,20.651,AMZN_101521C3245,0.915,0.003,-2.197,63.7,203,64.7,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,59.55,3307.41,3250,1,20.088,AMZN_101521C3250,0.903,0.004,-2.358,59.1,3827,60.0,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,54.93,3307.41,3255,1,19.594,AMZN_101521C3255,0.888,0.004,-2.549,54.4,322,55.45,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,50.3,3307.41,3260,1,19.151,AMZN_101521C3260,0.869,0.005,-2.764,49.8,544,50.8,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,45.65,3307.41,3265,1,18.655,AMZN_101521C3265,0.849,0.006,-2.967,44.85,359,46.45,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,41.23,3307.41,3270,1,18.235,AMZN_101521C3270,0.824,0.006,-3.196,40.6,613,41.85,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,37.15,3307.41,3275,1,17.798,AMZN_101521C3275,0.796,0.007,-3.414,36.8,420,37.5,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,33.05,3307.41,3280,1,17.465,AMZN_101521C3280,0.762,0.008,-3.651,32.4,669,33.7,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,29.05,3307.41,3285,1,17.185,AMZN_101521C3285,0.724,0.009,-3.879,28.6,847,29.5,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,25.45,3307.41,3290,1,16.887,AMZN_101521C3290,0.681,0.009,-4.065,24.95,765,25.95,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,22.0,3307.41,3295,1,16.637,AMZN_101521C3295,0.634,0.01,-4.215,21.65,1046,22.35,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,18.8,3307.41,3300,1,16.491,AMZN_101521C3300,0.583,0.011,-4.331,18.6,8113,19.0,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,15.83,3307.41,3305,1,16.392,AMZN_101521C3305,0.53,0.011,-4.386,15.55,711,16.1,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,13.28,3307.41,3310,1,16.161,AMZN_101521C3310,0.476,0.011,-4.325,13.15,2844,13.4,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,11.08,3307.41,3315,1,16.183,AMZN_101521C3315,0.421,0.011,-4.252,10.9,701,11.25,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,9.03,3307.41,3320,1,16.066,AMZN_101521C3320,0.367,0.01,-4.063,8.75,1791,9.3,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,7.45,3307.41,3325,1,16.209,AMZN_101521C3325,0.318,0.01,-3.881,7.2,938,7.7,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,6.0,3307.41,3330,1,16.212,AMZN_101521C3330,0.271,0.009,-3.603,5.9,1188,6.1,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,4.88,3307.41,3335,1,16.364,AMZN_101521C3335,0.23,0.008,-3.332,4.65,724,5.1,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,3.95,3307.41,3340,1,16.543,AMZN_101521C3340,0.194,0.007,-3.045,3.85,1170,4.05,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,3.13,3307.41,3345,1,16.617,AMZN_101521C3345,0.16,0.007,-2.713,3.0,666,3.25,2021-10-15T20:00:00.0,CALL
2021-10-14T10:15:00.0,2.53,3307.41,3350,1,16.849,AMZN_101521C3350,0.133,0.006,-2.431,2.5,3680,2.55,2021-10-15T20:00:00.0,CALL
